nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
Smith,Lynn,0.7719298245614034,-0.18453704742604174,0.3762254901960784,F,non,doctorat,Auvergne-Rhône-Alpes,oui,0.17780748663101603,,0.0,0.03,0.3351548269581056,0.5190110867944494,0.3512151578851424
Allen,Neil,0.24561403508771928,-0.6343331898438611,0.4730392156862745,H,non,master,Auvergne-Rhône-Alpes,oui,0.6176470588235294,,0.2,0.57,,,0.779472834655731
Schneider,Shawn,0.45614035087719296,1.4408626490383598,0.12622549019607843,F,oui,bac,Hauts-de-France,non,0.7398777692895341,veuf,,0.88,,,0.0
Taylor,Kevin,0.6842105263157895,1.0421797046225627,0.502450980392157,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,0.0,,,0.36,0.40437158469945345,0.5190110867944494,0.0
Smith,James,0.49122807017543857,1.8088776746529407,0.1825980392156863,F,oui,aucun,Île-de-France,oui,0.3611535523300229,divorcé,0.8,0.1,0.3752276867030965,0.1312561025468363,0.11632731311238156
Wagner,Julie,0.03508771929824561,-1.4623669974766713,0.48897058823529405,H,non,master,Normandie,non,0.14686783804430864,,0.0,0.04,0.1621129326047358,0.5190110867944494,0.0
Watson,Samantha,0.9649122807017544,-0.010752174219154354,0.6556372549019609,H,non,bac,Bretagne,oui,0.07505729564553094,marié,,0.05,,0.1927120559871095,0.01401054538521131
Johnson,Veronica,0.24561403508771928,1.7577644766509153,0.8480392156862746,H,non,doctorat,Hauts-de-France,oui,0.10160427807486631,marié,,0.38,0.1275045537340619,,0.0
Simmons,Rachel,0.543859649122807,1.256855136231071,0.7009803921568629,F,oui,doctorat,Hauts-de-France,non,0.6073338426279603,,,0.52,0.5118397085610199,0.5190110867944494,0.0
Hess,Heidi,0.3508771929824561,0.2652590949917805,0.3345588235294118,F,non,aucun,Normandie,oui,0.39763177998472116,divorcé,,0.95,,,0.0
Ramirez,John,0.19298245614035092,-0.7570048650487232,0.5379901960784313,F,oui,aucun,Bretagne,oui,0.589572192513369,veuf,,0.81,0.1511839708561019,,0.3458708763674311
Morales,Christina,0.7719298245614034,-0.8387859818519618,0.3615196078431373,F,non,bac+2,Normandie,oui,0.3277310924369748,divorcé,1.0,0.76,0.6757741347905283,1.0,0.47242175125172425
Shepherd,Wendy,0.631578947368421,-0.28676344343009214,0.14950980392156865,H,oui,master,Occitanie,oui,0.6117265087853323,divorcé,,0.54,0.3151183970856102,,0.9368607539777688
Gray,Jeremy,0.8771929824561403,-1.6770424290851766,0.035539215686274495,H,oui,bac,Occitanie,oui,0.5273109243697479,divorcé,,0.54,0.7431693989071039,,0.18838167796800553
Erickson,Barbara,0.9824561403508772,-0.9103444590547988,0.9350490196078431,F,non,aucun,Auvergne-Rhône-Alpes,oui,0.5582505729564553,marié,0.0,0.47,0.7577413479052822,0.14956927442822443,0.0
Ray,Heather,0.38596491228070173,-2.2597328863082624,0.6360294117647058,F,non,bac+2,Île-de-France,oui,0.26336898395721925,veuf,0.2,0.43,,0.5190110867944494,0.21701008634988883
Kim,Sarah,0.6666666666666666,-1.1863557282657338,0.3357843137254902,F,non,master,Occitanie,non,0.5641711229946524,,,0.16,,0.5190110867944494,0.04102775679228053
Brown,Jon,0.10526315789473684,-1.125019890663304,0.7977941176470589,F,oui,bac,Hauts-de-France,oui,0.7158135981665393,,,0.81,0.6648451730418944,1.0,0.34306565228187
Rogers,Jared,0.9473684210526315,0.3061496533934012,0.6629901960784315,H,oui,aucun,Occitanie,non,0.04010695187165776,veuf,0.6000000000000001,0.59,,0.08207306221591593,0.0
Scott,Candice,0.12280701754385964,-2.361959282312313,0.7107843137254903,H,oui,aucun,Corse,oui,0.0,célibataire,,0.54,,1.0,0.0
Mathews,Brenda,0.2807017543859649,-1.0841293322616834,0.3700980392156863,H,oui,doctorat,Auvergne-Rhône-Alpes,non,0.22669977081741788,célibataire,,0.94,,0.11830403309203721,0.22994572555027126
Dominguez,Chelsea,0.29824561403508765,-1.6361518706835558,0.40318627450980393,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.35886172650878534,,,0.08,,,0.0
Reid,Jessica,0.5263157894736842,0.2652590949917805,0.5772058823529412,H,oui,master,Provence-Alpes-Côte d’Azur,non,0.24618029029793737,célibataire,0.6000000000000001,0.09,0.04007285974499086,0.09495683124503981,0.0
Chapman,Anthony,0.21052631578947367,-0.9205670986552033,0.5306372549019608,H,non,master,Normandie,non,0.35026737967914434,marié,,0.39,,0.08340155359418966,0.0
Taylor,Samuel,0.5789473684210525,-2.106393292302187,0.45710784313725494,F,non,doctorat,Corse,oui,0.4757448433919022,célibataire,,0.89,,0.5190110867944494,0.08434064640787275
Kelly,Raymond,0.12280701754385964,-0.31743136223130547,0.5269607843137256,F,oui,master,Bretagne,oui,0.8653552330022919,,0.2,0.53,,0.11356340636348333,0.6135294416609764
Davenport,Matthew,0.3157894736842105,0.20392325738935085,0.5661764705882354,F,non,aucun,Auvergne-Rhône-Alpes,oui,0.4535905271199389,célibataire,,0.4,0.02914389799635697,1.0,0.23137261845293355
Phillips,Brittany,0.7017543859649124,0.510602445401502,0.5796568627450981,H,oui,bac+2,Hauts-de-France,non,0.35198624904507253,,,0.98,0.6193078324225866,0.5190110867944494,0.0
Blackburn,John,0.9999999999999999,-1.0636840530608744,0.3921568627450981,F,non,bac+2,Hauts-de-France,non,0.5488922841864019,marié,,0.32,,,0.0
Parrish,Diane,0.6491228070175438,1.0217344254217537,0.47058823529411764,H,non,aucun,Bretagne,oui,0.6220397249809014,veuf,1.0,0.45,,,0.2926507795237613
Reynolds,Travis,0.42105263157894735,0.5923835622047434,0.4828431372549019,F,oui,doctorat,Normandie,non,0.1432391138273491,marié,0.2,0.55,,0.12637406507779997,0.0
Brown,Jessica,0.36842105263157887,-2.126838571502999,0.6433823529411766,H,oui,aucun,Normandie,non,0.599694423223835,,,0.69,,0.5190110867944494,0.055021604122514695
Sanchez,William,0.7368421052631579,-1.5134801954786967,0.627450980392157,F,oui,master,Corse,oui,0.11440030557677618,,0.8,0.02,0.9180327868852459,1.0,0.10087157992102828
Smith,Erika,0.543859649122807,-1.1761330886653292,0.3394607843137255,H,non,master,Île-de-France,oui,0.8559969442322384,,,0.92,0.14571948998178497,0.5190110867944494,0.9771907990993353
Lara,Emma,0.7719298245614034,-0.18453704742604174,0.5122549019607844,F,non,doctorat,Occitanie,oui,0.4669595110771581,veuf,0.8,0.0,,0.08231836656165076,0.4315718777465642
Ortega,Mariah,0.24561403508771928,-0.10275593062280028,0.31495098039215685,F,oui,master,Île-de-France,oui,0.5313216195569137,célibataire,,0.74,,0.5190110867944494,0.8374019781757542
Ramirez,Vanessa,0.29824561403508765,1.3590815322351213,0.38112745098039214,H,oui,master,Hauts-de-France,oui,0.6724598930481284,divorcé,0.4,0.88,,0.5190110867944494,0.5366879837622087
Hays,William,0.6491228070175438,0.6639420394075776,0.48039215686274517,F,oui,master,Occitanie,oui,0.618601986249045,veuf,,0.92,0.3169398907103824,0.5190110867944494,0.44519555078952305
Martinez,Julia,0.38596491228070173,-1.0432387738600626,0.7622549019607845,F,non,aucun,Hauts-de-France,non,0.5720015278838808,marié,,0.05,,,0.0
Alvarez,Robin,0.719298245614035,0.3061496533934012,0.2855392156862745,F,oui,bac,Île-de-France,oui,0.0932009167303285,célibataire,,0.8,,,0.2992309248677841
Oneill,Juan,0.12280701754385964,0.347040211795022,0.7230392156862746,F,oui,bac+2,Occitanie,oui,0.6451489686783805,divorcé,0.6000000000000001,0.85,,0.11419927370674107,0.4338900548028919
Santiago,Cynthia,0.24561403508771928,0.18347797818854195,0.536764705882353,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.40183346065699005,,0.6000000000000001,0.7,0.17850637522768664,0.5190110867944494,0.018247405100499953
Russell,Marisa,0.8596491228070174,-1.104574611462495,0.4767156862745098,H,non,bac,Île-de-France,oui,0.5395339954163484,divorcé,0.6000000000000001,0.13,0.28779599271402545,,0.3462294484114598
Tucker,Emily,0.19298245614035092,-1.2579142054685706,0.24632352941176472,F,non,master,Occitanie,oui,0.5238731856378915,marié,,0.79,0.5373406193078324,,0.3123605543034768
Hansen,Stephanie,0.9999999999999999,-1.523702835079101,0.29656862745098045,F,non,aucun,Normandie,non,0.6346447669977082,,,0.64,,0.0558408888675116,0.0
Blankenship,Michelle,0.719298245614035,0.5719382830039316,0.5098039215686274,H,non,doctorat,Corse,oui,0.46944232238349887,marié,1.0,0.99,,,0.41941243226981956
Bowers,Andrew,0.7719298245614034,-0.10275593062280028,0.5134803921568627,H,non,bac+2,Corse,oui,0.2595492742551566,marié,0.8,0.25,,0.5190110867944494,0.0
Braun,David,0.14035087719298245,-0.3378766414321173,0.6066176470588236,F,non,master,Île-de-France,oui,0.3386172650878533,célibataire,,0.42,0.18214936247723124,1.0,0.351078539548461
Shepherd,Zachary,0.7894736842105262,0.18347797818854195,0.6470588235294119,H,non,bac+2,Hauts-de-France,oui,0.5823147440794499,célibataire,0.8,0.21,,0.08230682282773383,0.3476090632191936
Lee,Lisa,0.33333333333333337,-0.16409176822522992,0.27083333333333337,F,non,bac+2,Occitanie,oui,0.390183346065699,,,0.34,0.8178506375227687,0.5190110867944494,0.4580306394695943
Carter,Richard,0.42105263157894735,1.6146475222452472,0.18627450980392157,H,oui,aucun,Hauts-de-France,non,0.7232620320855615,,,0.44,,1.0,0.0
Morales,Daniel,0.719298245614035,1.798655035052536,0.4632352941176471,H,oui,doctorat,Corse,non,0.6226126814362108,marié,0.2,0.4,,1.0,0.11235236336302656
Wilson,Christopher,0.12280701754385964,1.4817532074399806,0.21200980392156865,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,0.03284950343773872,,,0.36,0.2149362477231329,,0.07616608358693663
Velasquez,Gary,0.8245614035087719,0.4594892473994768,0.707107843137255,H,oui,bac+2,Île-de-France,oui,0.23529411764705882,,0.8,0.11,0.6539162112932605,1.0,0.35175702236642903
Frederick,Gregory,0.6140350877192983,-0.29698608303049656,0.547794117647059,F,oui,bac,Occitanie,oui,0.17532467532467533,,0.0,0.45,0.24590163934426224,,0.0
Long,Rachel,0.4736842105263158,-0.8490086214523692,0.7254901960784315,F,non,bac+2,Auvergne-Rhône-Alpes,non,0.45072574484339184,divorcé,1.0,0.12,,1.0,0.0
Nelson,Jerry,0.9298245614035087,-1.2579142054685706,0.40318627450980393,F,non,aucun,Bretagne,oui,0.6464858670741024,célibataire,0.6000000000000001,0.56,0.7158469945355191,,0.0702716297871359
Matthews,Brandon,0.38596491228070173,-1.7281556270872018,0.6715686274509804,H,non,aucun,Île-de-France,oui,0.20530939648586705,divorcé,0.0,0.29,,0.1108842981169284,0.0
Moore,Kristine,0.3508771929824561,-0.11297857022320473,0.4497549019607844,F,oui,aucun,Auvergne-Rhône-Alpes,non,0.6548892284186402,,0.6000000000000001,0.56,0.8743169398907104,0.5190110867944494,0.0
Pratt,Bridget,0.33333333333333337,-1.70771034788639,0.7352941176470589,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,0.3735676088617265,veuf,,0.65,,1.0,0.38097420885079253
Long,Veronica,0.8070175438596491,-1.4214764390750507,0.8161764705882353,F,oui,bac+2,Normandie,non,0.43391902215431627,veuf,,0.69,0.8724954462659381,0.1398869676053967,0.08821452756720183
Miller,Nathaniel,0.7017543859649124,-1.0227934946592536,0.8725490196078434,H,non,master,Occitanie,non,0.2574484339190221,marié,,0.07,0.09107468123861562,0.5190110867944494,0.0
Vance,Jocelyn,0.8771929824561403,1.2773004154318799,0.7009803921568629,F,non,bac+2,Corse,non,0.6377005347593583,marié,,0.46,0.8724954462659381,1.0,0.0
Bates,Jacqueline,0.19298245614035092,-0.24587288502847138,0.18627450980392157,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,0.2104660045836516,veuf,0.0,0.2,,0.5190110867944494,0.6537883694835146
Castillo,Nicholas,0.6842105263157895,-1.1147972510628996,0.5588235294117647,F,non,doctorat,Occitanie,oui,0.5842245989304813,,0.8,0.45,,,0.527090569450952
Parks,Sarah,0.8070175438596491,-0.8490086214523692,0.33700980392156865,H,oui,aucun,Normandie,oui,0.43773873185637885,,,0.61,0.16757741347905275,0.15456386330295088,0.41457466324544967
Larson,Jason,0.8070175438596491,-0.542329433440218,0.38602941176470595,F,oui,bac,Île-de-France,oui,0.12834224598930483,marié,1.0,0.35,0.6193078324225866,0.5190110867944494,0.03323113781742143
Yang,William,0.5263157894736842,-0.6650011086450773,0.4411764705882354,H,oui,master,Normandie,oui,0.3559969442322383,marié,0.6000000000000001,0.92,,1.0,0.7995314592346544
Novak,Cynthia,0.7543859649122807,0.8172816334136531,0.18504901960784315,F,non,doctorat,Île-de-France,oui,0.35141329258976317,marié,1.0,0.93,0.2550091074681238,1.0,0.4808964223569534
Cuevas,Brittany,0.24561403508771928,-0.12320120982360919,0.6973039215686274,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.37681436210847974,marié,,0.62,,,0.4930675425424751
Roach,Kristina,0.7719298245614034,-0.7161143066471025,0.4473039215686275,H,oui,master,Normandie,non,0.32161955691367455,,,0.89,,1.0,0.0
Lowe,Brad,0.03508771929824561,-0.2663181642292803,0.767156862745098,H,oui,doctorat,Normandie,oui,0.1944232238349885,célibataire,1.0,0.43,,1.0,0.5542290054909442
Young,Thomas,0.8596491228070174,0.3777081305962353,0.5294117647058825,F,oui,doctorat,Bretagne,non,0.079449961802903,marié,,0.29,0.8014571948998178,,0.11690297399623675
Kelley,Mark,0.3508771929824561,-0.4605483166369766,0.4558823529411766,F,oui,master,Auvergne-Rhône-Alpes,non,0.39935064935064934,,0.8,0.17,0.21129326047358832,1.0,0.0
Lopez,Kevin,0.7368421052631579,-0.5218841542394063,0.19362745098039214,H,oui,bac+2,Île-de-France,oui,0.8130252100840336,marié,,0.5,0.26593806921675767,0.5190110867944494,0.7505011207608842
Burke,Jessica,0.6491228070175438,-0.4298803978357603,0.3026960784313726,H,non,doctorat,Normandie,oui,0.518716577540107,célibataire,0.4,0.41,0.5537340619307832,1.0,0.5225443914871434
Charles,Michael,0.21052631578947367,-1.431699078675455,0.420343137254902,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.9950343773873186,marié,0.0,0.81,,1.0,0.6233664410960728
Maldonado,Mia,0.7894736842105262,-0.8796765402535826,0.5870098039215687,F,non,bac,Île-de-France,oui,0.3204736440030557,veuf,0.4,0.24,0.8360655737704917,0.5190110867944494,0.4465691367635479
Kennedy,John,0.8947368421052632,0.6946099582087938,0.590686274509804,H,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.599694423223835,,,0.37,,0.14977417570525,0.0
Grimes,Timothy,0.19298245614035092,-0.8387859818519618,0.303921568627451,H,oui,master,Auvergne-Rhône-Alpes,non,0.06932773109243696,,,0.69,0.44262295081967207,,0.13143286076771377
Ward,Savannah,0.8596491228070174,-1.0943519718620878,0.5674019607843138,F,non,doctorat,Hauts-de-France,non,0.36631016042780745,,0.2,0.9,0.3806921675774134,0.0978773959260239,0.0
Reed,Dawn,0.5964912280701754,0.14258741978692122,0.4325980392156863,H,non,master,Hauts-de-France,oui,0.4935064935064935,célibataire,0.2,0.39,,,0.48542419909992196
Cox,David,0.7719298245614034,0.8786174710160828,0.5686274509803921,F,non,bac,Bretagne,non,0.39858670741023683,célibataire,0.0,0.59,0.7723132969034608,1.0,0.0
Shepherd,Kenneth,0.08771929824561403,-2.0859480131013783,0.3884803921568628,F,oui,bac,Bretagne,non,0.3600076394194041,marié,,0.98,,,0.0
Underwood,Garrett,0.17543859649122806,1.2261872174298547,0.7634803921568629,F,non,bac+2,Hauts-de-France,non,0.10523300229182582,marié,,0.7,0.9489981785063751,0.5190110867944494,0.0
Ward,Timothy,0.10526315789473684,-0.6650011086450773,0.7487745098039216,F,oui,aucun,Île-de-France,oui,0.24465240641711228,marié,0.6000000000000001,0.28,0.9708561020036429,0.13910487963252446,0.43332534283417523
Williams,Christopher,0.9999999999999999,-0.5218841542394063,0.5318627450980392,F,oui,bac+2,Occitanie,oui,0.14591291061879297,,,0.83,,,0.37731186100141023
Moore,Johnathan,0.3508771929824561,-2.3926272011135294,0.4730392156862745,F,non,bac+2,Provence-Alpes-Côte d’Azur,non,0.1894576012223071,,,0.7,0.4699453551912568,0.5190110867944494,0.0
Ochoa,Lori,0.017543859649122806,1.0421797046225627,0.10294117647058826,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,0.3712757830404889,célibataire,1.0,0.19,0.15300546448087426,0.07279093816887522,0.10314073256908314
Martinez,Melissa,0.8771929824561403,0.08125158218449156,0.11642156862745101,H,non,master,Provence-Alpes-Côte d’Azur,oui,0.593964858670741,célibataire,,0.04,,0.13807171544695895,0.43793062493977475
Perry,Patrick,0.26315789473684215,0.13236478018651676,0.5563725490196079,H,oui,bac,Île-de-France,oui,0.5708556149732621,divorcé,,0.05,0.959927140255009,1.0,0.6963548984885722
Pacheco,Marcus,0.2807017543859649,0.582160922604336,0.5502450980392156,H,non,bac+2,Corse,oui,0.33231474407944994,,0.8,0.99,,,0.0
Ford,Christopher,0.24561403508771928,0.23459117619056713,0.8688725490196079,F,non,bac+2,Auvergne-Rhône-Alpes,oui,0.26413292589763177,divorcé,0.8,0.31,0.6265938069216758,1.0,0.13595178525659504
Mann,Troy,0.49122807017543857,-1.145465169864113,0.31862745098039225,F,non,master,Bretagne,oui,0.32181054239877765,,,0.03,,0.5190110867944494,0.653235168288567
Fernandez,Jeffrey,0.9298245614035087,0.9603985878193242,0.5330882352941178,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,0.6577540106951872,marié,,0.52,,1.0,0.0
Smith,Rodney,0.9122807017543858,0.2959270137929968,0.7132352941176472,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,0.703590527119939,veuf,0.4,0.94,,0.15392799595969311,0.3938357848729042
Olson,Nicholas,0.03508771929824561,-1.6361518706835558,0.6458333333333335,H,non,bac,Auvergne-Rhône-Alpes,oui,0.35733384262796025,veuf,0.4,0.46,0.9052823315118396,0.06898439190976649,0.32349008304183546
Grant,Perry,0.8947368421052632,-0.9512350174564196,0.4681372549019609,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,0.6898395721925134,veuf,0.0,0.26,,1.0,0.3089273051308547
Evans,Julie,0.26315789473684215,1.5737569638436264,0.41666666666666674,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.10198624904507257,veuf,,0.43,0.46083788706739515,1.0,0.08867101409339584
Vargas,Taylor,0.8245614035087719,0.5208250850019064,0.3982843137254902,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.40183346065699005,veuf,,0.62,,0.10428224429426902,0.5983987940692082
Kelly,Andrew,0.08771929824561403,-1.237468926267759,0.4338235294117647,H,non,aucun,Hauts-de-France,non,0.43831168831168826,veuf,,0.51,0.5355191256830601,,0.0
White,Jeffrey,0.9649122807017544,-1.1761330886653292,0.366421568627451,F,oui,doctorat,Normandie,oui,0.24732620320855614,,,0.37,0.8761384335154826,,0.8130960544742166
Williams,Brent,0.08771929824561403,-0.15386912862482546,0.5085784313725491,H,non,doctorat,Corse,non,0.5135599694423224,divorcé,,0.12,,0.16051658209278274,0.0
Davis,Shelby,0.5614035087719298,-0.5525520730406225,0.31004901960784315,H,oui,master,Normandie,non,0.16080977845683725,marié,0.6000000000000001,0.78,,0.13064717058271808,0.0
Hodge,Joel,0.42105263157894735,-0.10275593062280028,0.6997549019607843,H,oui,master,Île-de-France,oui,0.4849121466768525,divorcé,1.0,0.75,,,0.4494086909383989
Jarvis,Stephen,0.22807017543859642,-0.17431440782563437,0.6838235294117647,H,oui,bac,Auvergne-Rhône-Alpes,oui,0.4171122994652406,marié,0.8,0.64,,0.5190110867944494,0.5216832016676715
Ryan,Kristin,0.15789473684210525,0.6026062018051479,0.428921568627451,F,oui,bac+2,Bretagne,oui,0.3349885408708938,marié,,0.16,0.4899817850637521,1.0,0.6399985872854002
Riley,Taylor,0.543859649122807,0.6128288414055524,0.5330882352941178,H,oui,bac,Normandie,oui,0.45951107715813594,célibataire,1.0,0.69,,1.0,0.09887257443874772
Nguyen,Brian,0.05263157894736842,-0.39921247903454693,0.4154411764705883,H,non,aucun,Corse,non,0.18086325439266615,marié,,0.6,,0.12975060724850293,0.0
King,Catherine,0.9473684210526315,1.3590815322351213,0.7169117647058825,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.4656226126814362,,,0.69,0.40072859744990885,1.0,0.32796126512170537
Blair,Nicole,0.8070175438596491,-0.37876719983373514,0.15073529411764708,H,oui,master,Bretagne,oui,0.1033231474407945,,,0.4,,0.11398956254058346,0.6961726912648454
Bartlett,Susan,0.6666666666666666,0.3368175721946175,0.4509803921568628,F,oui,aucun,Hauts-de-France,oui,0.35122230710466,,0.4,0.51,,1.0,0.13953706707145466
Schmidt,Miguel,0.719298245614035,0.3163722929938057,0.20588235294117652,H,non,master,Hauts-de-France,non,0.22020626432391138,célibataire,,0.27,,0.5190110867944494,0.0
Fields,Jason,0.5614035087719298,0.9195080294177035,0.8075980392156863,F,oui,aucun,Île-de-France,oui,0.264514896867838,marié,0.8,0.38,,1.0,0.06553535311503798
